student_id,age,gender,residency,socioeconomic_status,parental_education,family_income,distance_to_university,study_hours_weekly,attendance_rate,library_usage,extracurricular_activities,internet_access,device_ownership,previous_grade,math_score,science_score,english_score,study_group_participation,scholarship_status,campus_housing,part_time_job,commute_time,sleep_hours,stress_level,course_load,faculty,year_of_study,mobile_money_usage,health_status,academic_performance,study_hours_binned,total_score
4046,19,Male,Urban,Low,Tertiary,25308.745,73.6,17.6,0.569789593,7.3,Sports,Yes,None,85.9,42.4,61.5,72.3,Yes,Full,Off-Campus,No,18.6,10,High,13.3,Education,3rd,4020.11,Excellent,Average,Moderate,58.733333333333334
4047,25,Male,Urban,Low,Secondary,43934.06,92.7,14.2,0.661803528,1.8,None,Yes,Both,50.8,35.7,74.3,70.3,Yes,None,Off-Campus,Yes,16,6.1,Low,19.8,Sciences,4th,3163.53,Good,Poor,Moderate,60.1
4048,29,Female,Urban,Middle,Secondary,40702.8,27.9,11.6,0.873103172,7.8,None,Yes,None,82.7,78.7,79.8,45.5,No,None,Off-Campus,No,30.6,6.5,High,11.8,Arts,2nd,5782.6,Fair,Average,Moderate,68
4049,22,Male,Rural,Middle,Secondary,33862.23,93.3,12.1,0.728405917,4.7,Both,Yes,None,55.2,67.4,89,53.2,No,None,Off-Campus,No,21.6,7.1,Low,17.1,Sciences,4th,3288.47,Fair,Good,Moderate,69.86666666666667
4050,22,Male,Urban,Middle,Secondary,16604.86,53.9,18.7,0.906889953,7.3,Both,Yes,None,44.4,66,47.4,75,No,Full,Off-Campus,No,42.4,7.3,Moderate,13.7,Engineering,1st,4836.43,Fair,Excellent,Moderate,62.8
4051,21,Female,Urban,Middle,Secondary,11130.55,66,9.1,0.946704039,5.6,None,Yes,Laptop,87.4,47.3,62.9,55.9,Yes,None,On-Campus,No,13.5,7,Moderate,15.6,Sciences,3rd,3651.39,Excellent,Average,Low,55.36666666666667
4052,23,Female,Urban,Low,None,16303.96,67.4,21.3,0.754317916,6,Clubs,No,Laptop,97.1,72.9,65.9,59.6,Yes,None,Off-Campus,Yes,45.6,8.1,Moderate,10.9,Sciences,3rd,1743.61,Excellent,Excellent,High,66.13333333333334
4053,24,Male,Rural,Low,None,23404.45,58,19.7,0.90562793,7.6,None,Yes,Smartphone,64.7,44,54.2,68.4,No,None,Off-Campus,No,17.6,9.1,Moderate,15.3,Education,4th,-961.62,Good,Excellent,Moderate,55.53333333333334
4054,18,Male,Urban,Middle,Secondary,21938.61,29,12.9,0.809850856,8.6,None,Yes,Both,92.3,73.6,61.1,56.2,Yes,Full,On-Campus,No,46.1,7,Moderate,12.2,Education,4th,4112.29,Good,Good,Moderate,63.63333333333333
4055,21,Male,Urban,Middle,None,37923.57,23.5,19.1,0.56952983,5.2,Clubs,Yes,Laptop,62,58.7,64.9,76.3,Yes,None,Off-Campus,No,14.4,6.9,High,15.6,Engineering,1st,3809.83,Good,Good,Moderate,66.63333333333334
4056,22,Male,Urban,Middle,Secondary,32469.45,48.5,17.1,0.680161117,3.9,Both,Yes,None,61.9,58.4,73.9,74.2,No,None,Off-Campus,No,34.7,7.7,Low,11.1,Business,4th,3575.97,Excellent,Excellent,Moderate,68.83333333333334
4057,22,Female,Rural,Middle,Primary,21797.56,74,18.1,0.993958708,5.9,Both,No,Both,97.5,45.8,73.7,76.1,Yes,None,Off-Campus,No,34.1,9.5,High,14.6,Engineering,2nd,3006.02,Excellent,Poor,Moderate,65.2
4058,28,Male,Rural,High,Secondary,6122.33,36,18,0.848439897,4.4,Both,Yes,Both,61.3,86,54.6,65.2,Yes,None,Off-Campus,No,45.9,2.7,High,12.8,Sciences,1st,4261.84,Fair,Average,Moderate,68.6
4059,19,Male,Urban,Low,None,44720.64,44.8,18.3,0.846043723,1.2,Both,Yes,Laptop,43.5,82.2,64.5,101.9,No,None,Off-Campus,No,13.4,5.6,Moderate,17.1,Arts,3rd,5224.74,Good,Excellent,Moderate,82.86666666666667
4060,18,Male,Urban,Middle,Tertiary,9682.1,1.9,16.6,0.57011455,4.3,Clubs,Yes,None,57.3,71.7,92.2,35.1,Yes,None,Off-Campus,No,22.3,5.9,High,11.9,Education,2nd,5273.44,Excellent,Average,Moderate,66.33333333333334
4061,22,Male,Urban,Middle,Tertiary,21148.72,7.2,21.2,0.955886342,0.1,Both,Yes,Both,77.2,63.3,62.2,81.6,No,None,Off-Campus,Yes,20.4,6.7,Moderate,14.3,Arts,2nd,5200.88,Fair,Excellent,High,69.03333333333333
4062,29,Male,Urban,Middle,Primary,30902.62,21.4,15.8,0.786196224,4.1,Clubs,Yes,Both,49.8,50.6,75,63.6,No,None,Off-Campus,No,25.6,3.3,High,16.1,Education,4th,2247.36,Fair,Average,Moderate,63.06666666666667
4063,24,Female,Urban,Middle,Secondary,6432.43,74,22.1,0.772347035,5.9,None,Yes,None,62.9,55.7,90.8,78.7,Yes,None,On-Campus,No,55.3,8.9,High,19,Education,1st,627.33,Good,Excellent,High,75.06666666666666
4064,19,Female,Urban,Low,Secondary,43558.13,86.3,18.8,0.747818573,8,Both,Yes,Laptop,61.3,32.9,70.6,68.7,Yes,None,Off-Campus,No,34.1,7.1,High,13.7,Business,2nd,2478.47,Good,Poor,Moderate,57.4
4065,24,Male,Urban,Middle,Secondary,9901.8,13.9,14.1,0.613384815,6.4,Sports,Yes,None,58.7,74.4,58.6,60.2,Yes,None,On-Campus,No,22.8,4.5,Low,17.4,Engineering,1st,1557.18,Good,Average,Moderate,64.4
4066,27,Male,Rural,Low,Secondary,16956.56,84.5,15.6,0.840037239,8.3,Clubs,No,Smartphone,49.2,82,68,80.9,No,None,On-Campus,No,11.6,8.2,High,13.9,Sciences,1st,1093.26,Excellent,Good,Moderate,76.96666666666667
4067,20,Male,Urban,Middle,Secondary,8015.45,92.7,24.7,0.600487138,8.3,Clubs,Yes,Both,95.7,53.5,52.8,52.2,No,None,On-Campus,No,37.8,11.2,Low,14.2,Arts,2nd,4406.35,Excellent,Good,High,52.833333333333336
4068,22,Male,Rural,Low,Primary,33410.68,80.5,22.8,0.503243665,5.6,None,Yes,None,67.6,74.4,73.2,63.2,No,None,On-Campus,Yes,30.8,6.9,High,13.2,Business,1st,308.59,Fair,Good,High,70.26666666666667
4069,26,Male,Urban,Low,Tertiary,-12248.73,49.2,10.9,0.795658601,2.1,None,No,Both,56.6,78.4,59.9,74.8,Yes,Partial,On-Campus,No,-26.5,8.7,Low,20.4,Education,3rd,1356.51,Fair,Poor,Moderate,71.03333333333333
4070,25,Female,Rural,Middle,Secondary,32855.98,29.2,10.3,0.872093795,3.1,Clubs,Yes,Both,75.4,66.2,69.1,58,Yes,Partial,Off-Campus,No,24.5,4.5,Moderate,13.2,Business,2nd,2151.75,Good,Good,Moderate,64.43333333333334
4071,20,Female,Rural,Middle,Secondary,59314.69,29.1,27.1,0.518340511,0.8,Sports,Yes,Smartphone,48.4,44.5,68.8,73.5,No,None,On-Campus,No,37.3,7.5,Moderate,13.6,Sciences,2nd,3521.07,Excellent,Excellent,High,62.266666666666666
4072,23,Female,Urban,Middle,Secondary,-5050.3,74.3,9.1,0.676763554,4.6,Sports,Yes,Both,99.6,75.7,49,48.7,No,None,Off-Campus,No,58,10.3,Low,14.8,Engineering,4th,934.32,Fair,Poor,Low,57.800000000000004
4073,19,Female,Urban,Low,Primary,27906.22,71.3,10.9,0.561036016,4.3,None,Yes,Both,62.4,59.6,34.6,56.3,No,None,Off-Campus,No,51.1,5.9,High,9.5,Education,2nd,1277.25,Excellent,NA,Moderate,50.166666666666664
4074,22,Female,Urban,Low,Primary,39250.12,40.3,12,0.949385144,1.1,Clubs,Yes,Both,58,67.4,72.6,41.6,Yes,None,Off-Campus,Yes,47.9,8.7,Moderate,13.1,Education,3rd,4403.24,Good,Good,Moderate,60.53333333333333
4075,28,Male,Urban,Middle,None,44217.55,76.1,22.1,0.987736026,5,None,Yes,None,92.2,52.8,45.1,51.4,Yes,None,Off-Campus,No,-6.1,9.1,Moderate,17.9,Arts,3rd,5161.5,Good,Excellent,High,49.766666666666666
4076,19,Male,Rural,Middle,Primary,35282.63,63.9,20.3,0.61642853,6,None,Yes,Smartphone,81.4,93.1,77.1,49.9,Yes,None,Off-Campus,No,24.3,4.6,Low,14.8,Arts,4th,3191.87,Good,Good,High,73.36666666666666
4077,29,Female,Rural,Low,Secondary,12505.24,33.2,16.3,0.982474224,-0.2,Both,No,Smartphone,65.7,50.2,64.3,59.4,No,None,On-Campus,No,39.3,6.5,Low,16.5,Business,3rd,803.5,Excellent,Good,Moderate,57.96666666666667
4078,26,Male,Urban,Low,Secondary,22649.01,76.1,18.1,0.662393968,4.5,Sports,Yes,Smartphone,75.8,73.7,50.7,95.8,No,None,Off-Campus,No,13.9,9.5,Moderate,12.9,Business,4th,5549.74,Good,Excellent,Moderate,73.4
4079,30,Male,Urban,Low,Secondary,36786.11,4,11.8,0.734332047,7.7,Both,Yes,Both,89.5,70.9,76.8,76.6,No,None,On-Campus,No,4.5,4.3,Low,11.3,Sciences,1st,1114.25,Fair,Good,Moderate,74.76666666666667
4080,22,Male,Urban,Middle,Secondary,38629.92,97.8,24.9,0.839768018,3.3,Both,Yes,Both,40.7,71.7,58.1,29.1,No,Partial,On-Campus,No,5.1,5.3,Moderate,17.4,Business,2nd,2111.87,Excellent,Excellent,High,52.96666666666667
4081,19,Male,Rural,Low,Secondary,56636.76,34.7,16.9,0.586072148,5.3,Clubs,Yes,Laptop,78.9,78.1,60.8,77,No,Partial,Off-Campus,No,49.9,6.7,Low,10.8,Engineering,3rd,1541.88,Fair,Excellent,Moderate,71.96666666666667
4082,29,Male,Urban,High,Secondary,34113.27,11.3,19.6,0.673079073,4.6,Clubs,Yes,Both,72.3,63.5,86.3,79.5,No,None,Off-Campus,No,26.7,8,Moderate,12.8,Arts,3rd,4586.12,Good,Excellent,Moderate,76.43333333333334
4083,17,Male,Rural,Middle,Secondary,14011.35,45.8,8.4,0.636126586,4.8,None,No,Laptop,90.9,77.2,57.8,59.8,Yes,None,On-Campus,Yes,31.9,4.3,Low,15.9,Sciences,1st,6175.2,Excellent,Average,Low,64.93333333333334
4084,19,Male,Urban,Low,Tertiary,37791.75,22.8,22.6,0.685406334,2.5,Clubs,Yes,Smartphone,55.5,61.7,62,69.9,Yes,Partial,On-Campus,No,37.3,6.4,Moderate,19.5,Engineering,1st,4335.51,Excellent,Good,High,64.53333333333333
4085,25,Female,Urban,Middle,Secondary,54968.5,58.6,28.4,0.865552327,3.4,Clubs,Yes,Both,97.1,57,74.9,57.4,Yes,Full,On-Campus,No,16.3,5.7,Moderate,16.3,Business,1st,6347.39,Good,Excellent,High,63.1
4086,24,Male,Rural,Middle,Primary,23286.42,56.6,3.7,0.813792521,4.3,None,Yes,Laptop,95.9,82.5,70.1,58,No,None,Off-Campus,No,12,6,Moderate,19,Education,3rd,3929.67,Fair,Average,Low,70.2
4087,19,Female,Urban,Middle,Primary,46862.74,28.7,18,0.946369831,9.3,Clubs,Yes,Smartphone,61.6,64.4,57,53.1,No,None,Off-Campus,No,0,4.9,High,12.8,Education,3rd,832.17,Fair,Poor,Moderate,58.16666666666667
4088,20,Male,Rural,High,Tertiary,25043.28,76.2,16,0.571419101,6.5,Both,No,Laptop,68.2,85.6,41.2,60.4,Yes,None,On-Campus,No,32.6,8.8,High,12.8,Business,2nd,3549.5,Fair,Poor,Moderate,62.4
4089,20,Female,Urban,Low,Primary,15931.15,37.2,11.9,0.644116328,3.4,Both,Yes,None,76.5,59.3,102.9,61.4,No,None,Off-Campus,Yes,26,6.5,High,16.4,Engineering,4th,3560.04,Fair,Poor,Moderate,74.53333333333333
4090,20,Female,Rural,High,Secondary,35861.58,55.6,22.6,0.840479314,5.8,Clubs,Yes,Laptop,51.1,103.8,70.9,65.7,Yes,None,On-Campus,Yes,46.4,7.5,Low,10.9,Sciences,3rd,2661.85,Good,Excellent,High,80.13333333333334
4091,18,Female,Urban,Middle,Secondary,26290.58,23.6,16.3,0.55276009,9.2,Sports,No,Laptop,66.3,62.2,57.4,70.4,Yes,None,Off-Campus,No,44,6.3,High,15,Business,3rd,243.71,Excellent,Poor,Moderate,63.333333333333336
4092,26,Male,Rural,Middle,Secondary,29401.95,99.2,13.2,0.826463246,4.4,None,Yes,Smartphone,72.1,62.4,48.4,63.7,Yes,None,On-Campus,No,33,6.7,Moderate,10.5,Business,3rd,2430.89,Fair,Good,Moderate,58.166666666666664
4093,19,Female,Urban,Middle,Primary,54926.32,22.5,10,0.687785234,0.2,Both,Yes,Laptop,64.2,73.6,65,56.6,No,Partial,On-Campus,No,40.7,5.8,High,19.3,Business,4th,2632.27,Fair,Average,Low,65.06666666666666
4094,22,Male,Urban,Middle,Secondary,5430.66,10.5,12.1,0.776756338,5.4,Sports,Yes,Laptop,51.9,73,68.6,78.8,No,Partial,Off-Campus,No,18.7,8.3,Low,12.5,Business,1st,4614.35,Excellent,Good,Moderate,73.46666666666667
4095,27,Female,Urban,Middle,Secondary,21321.83,89.5,16.3,0.983910047,8.4,Clubs,No,None,80.5,44,55.7,57.9,No,Partial,Off-Campus,No,15.6,5.3,High,8.3,Sciences,2nd,730.4,Excellent,Poor,Moderate,52.53333333333333
4096,22,Female,Urban,Low,Primary,30931.86,97.8,6.8,0.983012487,2.2,None,Yes,Smartphone,63.2,54.3,61.6,81.2,Yes,None,On-Campus,No,27.7,6.1,High,14.1,Business,4th,-869.03,Fair,Good,Low,65.7
4097,22,Female,Urban,Middle,Primary,36969.11,48.6,19.3,0.526984923,7,Sports,Yes,Smartphone,89.6,59,31.5,59.9,Yes,Partial,Off-Campus,No,50.3,7.4,Low,15.8,Education,1st,1538.69,Good,Poor,Moderate,50.13333333333333
4098,29,Male,Urban,Middle,Tertiary,31739.28,30.8,17.6,0.975684884,-1.2,Sports,No,Smartphone,48.3,60.5,70,55.7,Yes,None,Off-Campus,Yes,59.4,8,Low,16.3,Business,3rd,1918.86,Good,Excellent,Moderate,62.06666666666667
4099,20,Male,Urban,Middle,Primary,25308.745,57.4,14.4,0.7481949566658948,8,Clubs,No,None,97.6,81.7,75.8,64.7,No,None,Off-Campus,Yes,6.5,7.2,Low,17.5,Arts,2nd,2802.83,Fair,NA,Moderate,74.06666666666666
4100,29,Female,Urban,Middle,Secondary,8225.38,78.5,17.1,0.967001237,-0.4,None,Yes,None,46.6,68.7,53.4,65.9,Yes,None,On-Campus,Yes,13.5,7.9,Moderate,11,Arts,2nd,4519.41,Excellent,Excellent,Moderate,62.66666666666667
4101,28,Female,Rural,Low,Secondary,52197.12,55.9,9.4,0.691618622,7.6,Clubs,Yes,Both,86.5,20.2,59.4,41.4,Yes,Full,On-Campus,No,23,7.1,Low,16.4,Arts,4th,1706.96,Good,Poor,Low,40.33333333333333
4102,21,Male,Rural,Middle,None,31226.93,58.2,13.7,0.929802818,2.9,Both,No,Smartphone,85.5,80.9,50.6,70,No,Partial,On-Campus,No,39.8,8.4,High,19.1,Engineering,2nd,3159.6,Fair,Average,Moderate,67.16666666666667
4103,23,Female,Urban,Low,Primary,20396.46,39.9,16.3,0.972029741,7.8,Sports,Yes,Smartphone,93.5,62.6,66.5,55.3,Yes,None,On-Campus,Yes,19,7,Moderate,13.3,Sciences,4th,5884.5,Fair,Good,Moderate,61.46666666666667
4104,18,Female,Urban,Low,Primary,932.04,31.7,17.2,0.612062317,7.9,None,Yes,Smartphone,84.2,43.1,39.8,73.1,Yes,None,On-Campus,No,12.7,8.9,High,12.7,Business,4th,4906.91,Fair,Poor,Moderate,52
4105,30,Male,Rural,Middle,Primary,35128.07,31.3,19.1,0.538143024,5.7,Clubs,Yes,Smartphone,97.2,53.7,59.5,65.1,No,Full,On-Campus,No,22,7.4,Moderate,12,Business,2nd,1746.16,Good,Good,Moderate,59.43333333333333
4106,29,Male,Rural,Low,Primary,14134.38,60.2,8.8,0.710101571,3.7,Clubs,Yes,None,74.3,59.3,64.6,73.1,No,Full,Off-Campus,Yes,25.2,5.5,Low,16.9,Sciences,2nd,3116.8,Good,Average,Low,65.66666666666666
4107,24,Female,Rural,Middle,None,50726.3,8.1,14.5,0.782902443,10.6,Both,Yes,None,79.4,45.5,62.7,55.6,No,None,Off-Campus,No,22.9,6.3,Moderate,16.6,Sciences,1st,4135.12,Excellent,Good,Moderate,54.6
4108,28,Male,Urban,Low,Secondary,25308.745,16.8,14,0.72747054,6.3,Sports,No,Laptop,74.8,47.4,72,77.6,Yes,None,Off-Campus,Yes,18.8,8,High,15.2,Business,1st,3817.03,Excellent,Poor,Moderate,65.66666666666666
4109,25,Male,Urban,High,None,13745.22,47.5,23.6,0.695168501,7.5,Clubs,Yes,Laptop,88,44,62.8,54.9,No,None,On-Campus,Yes,28.7,7.1,Low,14.5,Arts,3rd,3139.72,Good,Good,High,53.9
4110,22,Male,Rural,Middle,Tertiary,-6697.1,26.7,9.9,0.81004651,0.8,Both,Yes,None,46.3,71.8,59.6,72.5,No,None,Off-Campus,No,33,7.9,High,14.6,Arts,4th,3854.92,Good,Average,Low,67.96666666666667
4111,27,Female,Urban,Low,Primary,386.39,89.4,10.5,0.612741304,7.6,Sports,Yes,Both,55.4,53.6,73,80.4,No,Partial,On-Campus,No,-12.7,7.4,High,13.2,Engineering,3rd,3171.8,Fair,Poor,Moderate,69
4112,27,Male,Urban,Middle,Primary,21940.37,20.8,14.2,0.706902419,6,Clubs,Yes,None,59.5,48,52.2,80.4,Yes,Partial,On-Campus,No,51.8,5.8,High,9.7,Education,3rd,4738.28,Excellent,Average,Moderate,60.2
4113,28,Female,Urban,Middle,None,28629.36,50.7,19.8,0.678659144,0.2,Sports,Yes,Laptop,88.7,36,70.2,50.7,No,Full,On-Campus,No,18.9,6.6,Moderate,12.1,Business,4th,2587.82,Fair,Good,Moderate,52.300000000000004
4114,19,Female,Rural,Low,Secondary,27156.96,31.5,27.1,0.662412541,9.2,Clubs,Yes,Both,59.4,73.1,66.6,55,No,Full,Off-Campus,Yes,37.1,4.4,High,13.8,Business,1st,3046.78,Good,Excellent,High,64.89999999999999
4115,20,Male,Urban,Low,Secondary,1845.28,10.9,12.7,0.689105298,6.9,Both,No,Smartphone,79.2,82.2,33.5,68,Yes,Partial,On-Campus,No,34.8,11.2,Low,17.4,Business,1st,-612.2,Fair,Poor,Moderate,61.233333333333334
4116,18,Male,Rural,Middle,Primary,63402.565,87.5,11.9,0.955905911,8.3,Sports,Yes,Laptop,81.2,79.6,63.4,83,Yes,None,Off-Campus,No,30.5,7.4,Moderate,19,Arts,4th,2968.33,Fair,Excellent,Moderate,75.33333333333333
4117,22,Male,Rural,Middle,Secondary,5692.58,96.6,10.8,0.838728543,3.7,Both,No,Smartphone,75.3,74.1,62.3,60.7,No,None,On-Campus,No,5.4,7.2,High,14.8,Arts,2nd,-171.59,Fair,Average,Moderate,65.7
4118,24,Male,Urban,Middle,Primary,52386.13,89.7,21.2,0.757765578,-1.5,None,No,None,98.8,83.5,56.7,41.6,Yes,None,On-Campus,No,30.5,8,Low,15,Engineering,4th,5765.65,Fair,Excellent,High,60.6
4119,20,Other,Urban,Low,Secondary,56608.6,93.9,12.9,0.612156022,11.4,None,Yes,Smartphone,48.1,54,16.9,47.6,No,None,On-Campus,No,10.8,9.5,Moderate,16.7,Education,1st,8314,Excellent,Average,Moderate,39.5
4120,17,Female,Rural,High,Primary,-12698.28,83,16.6,0.663687613,9.3,None,Yes,Smartphone,64.2,71.5,85.6,46.8,Yes,Partial,Off-Campus,No,28,8.6,High,18.3,Education,2nd,1983.61,Excellent,Poor,Moderate,67.96666666666667
4121,22,Male,Urban,High,Tertiary,13248.5,25.9,23,0.970531117,5.1,Both,No,Laptop,86.3,58.4,56.3,31.9,No,None,Off-Campus,No,23.2,10.1,High,19,Business,2nd,2069.3,Excellent,Good,High,48.86666666666667
4122,25,Other,Urban,Middle,Tertiary,22409.38,19.5,18.6,0.576747642,4.5,None,Yes,Both,88.5,58.7,65,70.6,No,None,On-Campus,Yes,35.6,8.6,High,15.2,Sciences,2nd,2431.41,Excellent,Good,Moderate,64.76666666666667
4123,20,Male,Rural,Low,Secondary,57206.65,68.6,12.9,0.7481949566658948,8.8,None,Yes,Both,80.3,68.5,64.4,49.7,No,Full,Off-Campus,No,20.7,7.7,Moderate,13.7,Engineering,3rd,5174.96,Fair,NA,Moderate,60.86666666666667
4124,23,Male,Urban,Middle,None,43468.31,82.8,19.4,0.765531512,5.7,Clubs,Yes,Both,87.2,51.6,52.1,46.7,Yes,Full,On-Campus,No,47.9,8.1,Low,11.7,Education,3rd,2395.93,Good,Good,Moderate,50.13333333333333
4125,20,Male,Rural,Middle,Secondary,35343.21,67.9,13.6,0.853460923,0.7,Both,Yes,Smartphone,48.9,70.8,45.5,22.1,No,None,Off-Campus,Yes,27.9,6.8,High,17.2,Engineering,2nd,2343.45,Excellent,Average,Moderate,46.13333333333333
4126,26,Male,Urban,Middle,Secondary,45902.01,25.3,11.4,0.549699985,1.2,Sports,Yes,Smartphone,71.3,65.8,67,81,No,None,On-Campus,No,32.3,7.3,High,13.5,Education,3rd,906.94,Good,Poor,Moderate,71.26666666666667
4127,18,Male,Urban,Low,Secondary,45193.52,82.2,17.5,0.639032132,3.8,Sports,No,Laptop,97.3,76.8,71.7,61.4,Yes,Full,On-Campus,Yes,9.8,9.3,Low,15.5,Engineering,2nd,5361.27,Excellent,Excellent,Moderate,69.96666666666667
4128,25,Other,Urban,High,Primary,41314.06,8.9,15.4,0.591634895,2.7,Sports,Yes,Smartphone,58.7,82.1,34.6,52.3,No,Full,On-Campus,No,27.1,5.3,Low,19.4,Sciences,1st,5126.61,Good,Good,Moderate,56.33333333333333
4129,21,Female,Urban,Middle,Tertiary,37065,40.4,16.3,0.509937475,14,Both,Yes,None,91.7,54.3,91.8,38.5,Yes,Partial,Off-Campus,No,8.9,5.7,Moderate,19.7,Engineering,2nd,3504.2,Excellent,Average,Moderate,61.53333333333333
4130,28,Male,Urban,Middle,Primary,39420.56,41.8,18.9,0.682860199,9.1,None,Yes,Laptop,84.6,36.2,67.5,48.7,Yes,Partial,Off-Campus,Yes,45.1,6.8,High,19.7,Business,3rd,2043.93,Fair,Average,Moderate,50.800000000000004
4131,27,Female,Rural,High,Secondary,22809.43,95.1,2.4,0.780624023,7.5,Clubs,Yes,Laptop,64.3,87.7,65.6,56.4,No,Partial,Off-Campus,No,22.1,6.5,Moderate,15.4,Education,1st,1115.16,Fair,Poor,Low,69.9
4132,27,Female,Urban,Low,Primary,19931.33,66.3,20,0.656032737,5.8,Clubs,Yes,None,42.4,48.2,38.7,61.2,No,None,Off-Campus,No,11.9,4.2,Low,19.1,Engineering,4th,4690.75,Excellent,Good,Moderate,49.36666666666667
4133,20,Female,Rural,Middle,Primary,34916.47,17.5,12.4,0.802760098,4.1,Clubs,Yes,Both,54.8,61.2,46.9,85.9,Yes,None,On-Campus,No,36.9,7.1,Low,15,Arts,1st,3672.93,Excellent,Excellent,Moderate,64.66666666666667
4134,18,Male,Rural,Middle,Tertiary,25901.2,9,21,0.623610202,11,Both,Yes,Both,96.7,59.6,62.5,48.8,No,None,On-Campus,Yes,31.3,3.8,Moderate,9.5,Engineering,3rd,2338.72,Good,NA,High,56.96666666666667
4135,21,Male,Urban,Middle,Secondary,15369.82,68.5,23.4,0.672087202,7.4,Sports,Yes,Laptop,42.2,63,78.2,75.3,Yes,None,Off-Campus,Yes,29.7,8.6,High,9.7,Engineering,4th,4123.46,Excellent,Excellent,High,72.16666666666667
4136,24,Female,Urban,Middle,Secondary,27365.86,23.5,20.9,0.554642771,5.4,Sports,Yes,Smartphone,92.2,68.8,68.4,53.6,No,None,On-Campus,No,32.1,7.8,High,15.9,Engineering,3rd,3650.8,Excellent,Good,High,63.6
4137,28,Female,Rural,Middle,Tertiary,23623.3,58.6,9.9,0.637524488,0.2,Both,No,Smartphone,78.3,51.8,56.9,72.5,Yes,None,Off-Campus,No,25.8,8.8,High,16.6,Business,4th,7476.48,Good,Poor,Low,60.4
4138,27,Male,Rural,Low,Secondary,26136.29,13.2,9.7,0.717003836,11.4,Sports,Yes,Both,98.9,58.5,83.3,63.7,No,Full,Off-Campus,Yes,14.2,2.8,Moderate,13.2,Engineering,4th,1867.72,Good,Excellent,Low,68.5
4139,17,Male,Rural,Middle,Primary,25308.745,20.8,15.2,0.809050803,4.1,None,Yes,Laptop,96.9,37.7,49,68.4,Yes,None,Off-Campus,No,7.4,8.2,Moderate,16,Engineering,1st,3020.97,Fair,Average,Moderate,51.7
4140,17,Male,Rural,Low,Secondary,8300.9,64.8,14.6,0.7481949566658948,1,None,Yes,Both,76.6,55.6,51.5,48.3,No,Full,Off-Campus,No,22.2,6.2,Moderate,16.3,Education,3rd,6325.41,Excellent,NA,Moderate,51.8
4141,21,Female,Urban,Middle,Secondary,40733.99,14.2,15.2,0.566352372,3.7,Both,Yes,Laptop,67.4,52.5,44,85.5,No,Full,Off-Campus,No,58.3,9.8,Moderate,14.6,Business,1st,5622,Fair,Good,Moderate,60.666666666666664
4142,19,Female,Rural,Low,Primary,43389.37,46.2,16.7,0.966574321,8.8,None,No,Laptop,94.7,38.6,60.9,60.6,No,None,On-Campus,No,33,6.4,Moderate,14.4,Business,4th,72.6,Excellent,Good,Moderate,53.36666666666667
4143,26,Male,Urban,Low,Secondary,25308.745,54.6,11,0.564450398,2.9,Sports,Yes,None,61.9,80.9,51.8,68.6,Yes,Partial,On-Campus,Yes,26.1,8.4,High,14.1,Engineering,2nd,4627.08,Excellent,Poor,Moderate,67.1
4144,22,Male,Rural,Middle,Primary,22043.18,78.1,18.1,0.583514019,8.1,Sports,Yes,Smartphone,42.6,50.2,69.1,38.2,Yes,None,On-Campus,No,30.5,6.9,High,12.7,Engineering,2nd,4423.43,Excellent,Average,Moderate,52.5
4145,26,Male,Urban,Low,Secondary,30325.54,61.4,13.7,0.508172677,2.6,Sports,No,Laptop,94.8,57.5,50.8,73.7,No,None,Off-Campus,No,8.9,7.5,High,8.8,Education,4th,2589.35,Fair,Average,Moderate,60.666666666666664
4146,25,Female,Urban,Middle,Secondary,25308.745,73.1,12.8,0.819115455,9,Both,No,Both,76.9,81.8,27,47.8,Yes,None,On-Campus,No,47.6,8.5,High,10.8,Engineering,1st,1097.49,Excellent,Poor,Moderate,52.199999999999996
4147,23,Male,Urban,Middle,Secondary,25594.82,22.6,10.9,0.795141886,8.4,Sports,Yes,Laptop,73.6,70.1,64.1,40.5,No,Partial,Off-Campus,No,65,8.2,Moderate,14.7,Business,3rd,4783.75,Excellent,Good,Moderate,58.23333333333333
4148,27,Male,Urban,Middle,Tertiary,23118.01,99.2,17.1,0.946112992,3.1,Clubs,Yes,None,63.9,66.1,46.6,63,No,None,On-Campus,No,47.4,6.2,Low,15.5,Arts,3rd,3276.63,Excellent,Excellent,Moderate,58.56666666666666
4149,19,Male,Urban,Middle,Primary,25308.745,59.5,15.3,0.770248129,-1.7,Both,Yes,Both,78.9,66.1,91.9,51.2,Yes,None,Off-Campus,No,67.9,7,High,13,Education,2nd,3672.55,Excellent,Good,Moderate,69.73333333333333
4150,29,Female,Urban,Middle,Primary,23011.43,45.4,11.2,0.881639496,2.1,Both,Yes,Smartphone,81.9,63,36.3,47.7,Yes,Partial,Off-Campus,No,31.9,7,Moderate,25.1,Education,3rd,-625.66,Excellent,Average,Moderate,49
4151,28,Male,Urban,Low,Tertiary,29250.37,55.3,9.6,0.7481949566658948,0.8,Clubs,Yes,Laptop,90.4,65.3,27.6,50.7,No,None,Off-Campus,No,57.5,8,Moderate,15.1,Education,2nd,-1644.87,Excellent,NA,Low,47.86666666666667
